iter	Precision	Logloss
1728	0.5698560542	0.6790124959
1729	0.5698560542	0.679004643
1730	0.5693739425	0.6789988283
1731	0.5693739425	0.678989426
1732	0.5686440678	0.6789761792
1733	0.5681625741	0.6789749464
1734	0.5686440678	0.6789712843
1735	0.5681625741	0.6789690768
1736	0.5681625741	0.6789667535
1737	0.5681625741	0.6789613326
1738	0.5685279188	0.6789570875
1739	0.5690093141	0.6789536233
1740	0.5690093141	0.6789381827
1741	0.5690093141	0.6789281532
1742	0.5690093141	0.678924293
1743	0.5690093141	0.6789201064
1744	0.5690093141	0.6789174163
1745	0.5694915254	0.6789153114
1746	0.5690093141	0.678905734
1747	0.5694915254	0.6789014619
1748	0.5694915254	0.6788977572
1749	0.5694915254	0.678891597
1750	0.5694915254	0.6788889101
1751	0.5694915254	0.6788849933
1752	0.5694915254	0.6788824563
1753	0.5694915254	0.6788817378
1754	0.5694915254	0.678874499
1755	0.5694915254	0.6788710056
1756	0.5694915254	0.6788660302
1757	0.5694915254	0.6788659181
1758	0.5694915254	0.6788627526
1759	0.5694915254	0.6788627275
1760	0.5694915254	0.6788585342
1761	0.5694915254	0.6788582537
1762	0.5694915254	0.6788568985
1763	0.5694915254	0.6788535648
1764	0.5694915254	0.6788532633
1765	0.5694915254	0.6788511934
1766	0.5694915254	0.6788509842
1767	0.5694915254	0.6788375242
1768	0.5694915254	0.6788310861
1769	0.5694915254	0.6788201728
1770	0.5694915254	0.6788195515
1771	0.5694915254	0.6788161516
1772	0.5694915254	0.6788098818
1773	0.5698560542	0.6788029387
1774	0.5694915254	0.6788017495
1775	0.5694915254	0.6787959191
1776	0.5694915254	0.6787938277
1777	0.5694915254	0.6787912799
1778	0.5698560542	0.6787896355
1779	0.5698560542	0.6787823409
1780	0.5698560542	0.6787805756
1781	0.5698560542	0.6787741984
1782	0.5698560542	0.6787729469
1783	0.5698560542	0.67876115
1784	0.5694915254	0.6787561405
1785	0.5694915254	0.6787528822
1786	0.5694915254	0.6787447299
1787	0.5691263783	0.6787384351
1788	0.5691263783	0.6787271712
1789	0.5696095076	0.6787203746
1790	0.5696095076	0.6787186686
1791	0.5692438403	0.6787087192
1792	0.5692438403	0.6787043416
1793	0.5696095076	0.6786980366
1794	0.5697278912	0.6786939777
1795	0.5691263783	0.6786806937
1796	0.5691263783	0.6786798285
1797	0.5691263783	0.6786745712
1798	0.5691263783	0.6786740586
1799	0.5687606112	0.6786688314
1800	0.5687606112	0.6786555997
1801	0.5687606112	0.678651011
1802	0.5687606112	0.6786477184
1803	0.5687606112	0.6786446256
1804	0.5682782019	0.678634783
1805	0.5682782019	0.6786304354
1806	0.5682782019	0.6786267997
1807	0.5687606112	0.6786191256
1808	0.5682782019	0.678617177
1809	0.5682782019	0.6786110896
1810	0.5682782019	0.6786089114
1811	0.5686440678	0.6786056228
1812	0.5686440678	0.6786008044
1813	0.5691263783	0.6785946235
1814	0.5686440678	0.6785894654
1815	0.5686440678	0.6785893376
1816	0.5686440678	0.6785824653
1817	0.5686440678	0.6785742914
1818	0.5690093141	0.6785647103
1819	0.5690093141	0.6785557381
1820	0.5690093141	0.6785502224
1821	0.5690093141	0.6785482799
1822	0.5690093141	0.6785418959
1823	0.5690093141	0.6785364495
1824	0.5694915254	0.678534892
1825	0.5694915254	0.6785220473
1826	0.5694915254	0.6785149988
1827	0.5694915254	0.6785130162
1828	0.5699745547	0.6785083187
1829	0.5699745547	0.6785007553
1830	0.5699745547	0.6784862763
1831	0.5699745547	0.6784774604
1832	0.5699745547	0.6784760448
1833	0.5699745547	0.6784697015
1834	0.5699745547	0.6784678366
1835	0.5699745547	0.6784652105
1836	0.5699745547	0.6784564705
1837	0.5699745547	0.6784476878
1838	0.5699745547	0.6784384015
1839	0.5699745547	0.6784305053
1840	0.5699745547	0.6784233447
1841	0.5699745547	0.678418517
1842	0.5699745547	0.6784071726
1843	0.5699745547	0.6783937762
1844	0.5699745547	0.678392719
1845	0.5699745547	0.6783900717
1846	0.5699745547	0.6783878767
1847	0.5699745547	0.6783839092
1848	0.5699745547	0.6783801916
1849	0.5699745547	0.6783767061
1850	0.5699745547	0.6783725462
1851	0.5703389831	0.6783674389
1852	0.5699745547	0.6783643587
1853	0.5699745547	0.678358299
1854	0.5704584041	0.6783564861
1855	0.5703389831	0.6783287163
1856	0.5703389831	0.6783113467
1857	0.5703389831	0.6783071021
1858	0.5703389831	0.6783034032
1859	0.5708227311	0.6783010973
1860	0.5708227311	0.6783001403
1861	0.5708227311	0.6782995669
1862	0.5703389831	0.6782880849
1863	0.5708227311	0.6782836115
1864	0.5708227311	0.6782804346
1865	0.5703389831	0.6782781674
1866	0.5703389831	0.6782750678
1867	0.5708227311	0.678264849
1868	0.5708227311	0.678257623
1869	0.5708227311	0.6782480931
1870	0.5708227311	0.6782430495
1871	0.5708227311	0.6782331496
1872	0.5703389831	0.6782253305
1873	0.5703389831	0.6782191735
1874	0.5703389831	0.6782165516
1875	0.5703389831	0.6782058968
1876	0.5707027942	0.6782025701
1877	0.5707027942	0.6782019551
1878	0.5707027942	0.6782009129
1879	0.5707027942	0.6781933887
1880	0.5707027942	0.6781919609
1881	0.5707027942	0.6781904122
1882	0.5707027942	0.6781749889
1883	0.5707027942	0.6781696335
1884	0.5711864407	0.678155865
1885	0.5711864407	0.6781531216
1886	0.5711864407	0.6781524293
1887	0.5711864407	0.6781420599
1888	0.5711864407	0.6781417184
1889	0.5711864407	0.6781359103
1890	0.5711864407	0.6781357686
1891	0.5708227311	0.6781240706
1892	0.5708227311	0.6781229311
1893	0.5699745547	0.6781169786
1894	0.5699745547	0.6781164785
1895	0.5709430756	0.6781051036
1896	0.5714285714	0.6780962751
1897	0.5714285714	0.6780935966
1898	0.5709430756	0.6780922629
1899	0.5709430756	0.6780793038
1900	0.5709430756	0.6780758397
1901	0.5713073005	0.6780707456
1902	0.5713073005	0.6780652596
1903	0.5713073005	0.6780632128
1904	0.5713073005	0.6780617992
1905	0.5713073005	0.6780605129
1906	0.5717926933	0.6780586209
1907	0.5713073005	0.6780517371
1908	0.5716709075	0.6780497737
1909	0.5720338983	0.6780433242
1910	0.5716709075	0.6780411488
1911	0.572519084	0.6780394882
1912	0.572519084	0.6780217563
1913	0.5721561969	0.6780183258
1914	0.572642311	0.6780123199
1915	0.572642311	0.678009027
1916	0.5730050934	0.6780049176
1917	0.5730050934	0.6780035289
1918	0.572519084	0.6779984624
1919	0.572519084	0.67799839
1920	0.5733672604	0.6779900124
1921	0.5733672604	0.6779856681
1922	0.5733672604	0.6779820014
1923	0.5728813559	0.6779790443
1924	0.5728813559	0.6779741679
1925	0.572519084	0.6779598854
1926	0.572519084	0.6779545249
1927	0.5730050934	0.6779487887
1928	0.5730050934	0.6779423084
1929	0.5730050934	0.6779407443
1930	0.572642311	0.6779294195
1931	0.5730050934	0.6779271549
1932	0.572642311	0.6779257564
1933	0.5730050934	0.6779187115
1934	0.5733672604	0.677911285
1935	0.5733672604	0.6779088226
1936	0.5733672604	0.6779025144
1937	0.5733672604	0.6778961111
1938	0.5733672604	0.677895564
1939	0.5733672604	0.6778881017
1940	0.5738539898	0.6778831003
1941	0.5738539898	0.6778822686
1942	0.5738539898	0.6778793515
1943	0.5738539898	0.6778777044
1944	0.5742154368	0.6778711569
1945	0.5733672604	0.6778702524
1946	0.5733672604	0.6778691732
1947	0.5733672604	0.6778648291
1948	0.5733672604	0.6778644127
1949	0.5733672604	0.6778605062
1950	0.5738539898	0.6778549523
1951	0.5734919286	0.6778535475
1952	0.5731292517	0.6778441639
1953	0.5731292517	0.6778440468
1954	0.572642311	0.6778404963
1955	0.572642311	0.6778394819
1956	0.5731292517	0.6778259565
1957	0.572642311	0.6778201651
1958	0.5731292517	0.6778195392
1959	0.5738539898	0.6778151811
1960	0.5738539898	0.6778115418
1961	0.5738539898	0.6778111517
1962	0.5734919286	0.6778085498
1963	0.5734919286	0.6778069754
1964	0.5734919286	0.6778035285
1965	0.5734919286	0.6777903358
1966	0.5734919286	0.6777871325
1967	0.5738539898	0.6777821018
1968	0.5738539898	0.6777803783
1969	0.5738539898	0.6777783607
1970	0.5738539898	0.6777766361
1971	0.5734919286	0.6777697492
1972	0.5738539898	0.6777661523
1973	0.5742154368	0.6777560949
1974	0.5742154368	0.6777494227
1975	0.5742154368	0.6777412075
1976	0.5742154368	0.6777411317
1977	0.5742154368	0.6777406617
1978	0.5742154368	0.6777358073
1979	0.5747028862	0.6777324687
1980	0.5747028862	0.6777253418
1981	0.5747028862	0.6777220388
1982	0.5742154368	0.6777126463
1983	0.5742154368	0.6777010993
1984	0.5742154368	0.6777008235
1985	0.5742154368	0.6777002962
1986	0.5742154368	0.6776911261
1987	0.5742154368	0.6776868522
1988	0.5742154368	0.6776852701
1989	0.5742154368	0.6776787996
1990	0.5738539898	0.6776774684
1991	0.5743415463	0.677674488
1992	0.5743415463	0.6776724463
1993	0.5743415463	0.6776722829
1994	0.5743415463	0.6776692174
1995	0.5747028862	0.6776579595
1996	0.5739795918	0.6776499847
1997	0.5739795918	0.677649146
1998	0.5739795918	0.6776483009
1999	0.5739795918	0.6776396368
